product,unit_cost,total_cost,quantity,purchased_at,customer_id
butter_creme,21,216,10,2020-06-24 06:32:00,243
chocolate,34,30416,876,2020-06-24 06:33:00,241
caramel,10,3668,365,2020-06-24 07:02:00,21
butter_creme,21,5011,231,2020-06-24 08:24:00,130
toffee,18,23497,1242,2020-06-24 09:56:00,65
chocolate,34,37569,1082,2020-06-24 11:16:00,56
chocolate,34,29444,848,2020-06-24 12:46:00,96
dark_chocolate,34,15911,462,2020-06-24 12:48:00,75
chocolate,34,36250,1044,2020-06-24 14:16:00,413
butter_creme,21,29677,1368,2020-06-24 14:45:00,351
caramel,10,14483,1441,2020-06-24 16:02:00,375
chocolate,34,22604,651,2020-06-24 17:30:00,439
caramel,10,12965,1290,2020-06-24 18:30:00,177
dark_chocolate,34,25039,727,2020-06-24 19:21:00,377
dark_chocolate,34,32857,954,2020-06-24 19:35:00,371
chocolate,34,3715,107,2020-06-24 19:36:00,43
butter_creme,21,1670,77,2020-06-24 20:25:00,462
toffee,18,9629,509,2020-06-24 20:54:00,119
dark_chocolate,34,40296,1170,2020-06-24 21:47:00,389
chocolate,34,41528,1196,2020-06-24 23:05:00,411
chocolate,34,18264,526,2020-06-25 00:24:00,403
caramel,10,12784,1272,2020-06-25 01:51:00,133
toffee,18,18351,970,2020-06-25 03:15:00,299
butter_creme,21,3818,176,2020-06-25 04:18:00,61
chocolate,34,37396,1077,2020-06-25 05:27:00,51
chocolate,34,42708,1230,2020-06-25 05:45:00,255
dark_chocolate,34,43396,1260,2020-06-25 06:50:00,318
butter_creme,21,14534,670,2020-06-25 06:52:00,482
toffee,18,18010,952,2020-06-25 07:20:00,262
caramel,10,5960,593,2020-06-25 07:56:00,59
butter_creme,21,26271,1211,2020-06-25 09:10:00,228
butter_creme,21,21021,969,2020-06-25 09:30:00,410
chocolate,34,51563,1485,2020-06-25 09:41:00,233
caramel,10,6070,604,2020-06-25 10:57:00,93
toffee,18,4048,214,2020-06-25 11:20:00,232
butter_creme,21,12951,597,2020-06-25 12:53:00,309
caramel,10,11578,1152,2020-06-25 13:52:00,161
toffee,18,23989,1268,2020-06-25 14:31:00,128
chocolate,34,33576,967,2020-06-25 15:19:00,330
butter_creme,21,1410,65,2020-06-25 16:42:00,181
toffee,18,23137,1223,2020-06-25 16:57:00,171
dark_chocolate,34,2858,83,2020-06-25 17:22:00,482
chocolate,34,47326,1363,2020-06-25 18:44:00,135
caramel,10,13166,1310,2020-06-25 19:19:00,385
chocolate,34,32222,928,2020-06-25 20:54:00,40
toffee,18,17272,913,2020-06-25 22:20:00,104
chocolate,34,8194,236,2020-06-25 23:00:00,224
butter_creme,21,5293,244,2020-06-26 00:18:00,152
toffee,18,24197,1279,2020-06-26 01:07:00,468
butter_creme,21,8894,410,2020-06-26 01:57:00,102
butter_creme,21,1171,54,2020-06-26 03:28:00,425
dark_chocolate,34,27691,804,2020-06-26 03:52:00,206
chocolate,34,42639,1228,2020-06-26 04:33:00,313
chocolate,34,30555,880,2020-06-26 04:39:00,434
butter_creme,21,30306,1397,2020-06-26 05:03:00,344
caramel,10,7005,697,2020-06-26 06:02:00,35
chocolate,34,45347,1306,2020-06-26 07:11:00,248
dark_chocolate,34,17151,498,2020-06-26 08:13:00,394
chocolate,34,46250,1332,2020-06-26 08:21:00,29
chocolate,34,49826,1435,2020-06-26 08:25:00,215
toffee,18,27829,1471,2020-06-26 09:22:00,88
toffee,18,24613,1301,2020-06-26 09:38:00,284
toffee,18,25654,1356,2020-06-26 10:54:00,75
caramel,10,7477,744,2020-06-26 11:00:00,136
dark_chocolate,34,1308,38,2020-06-26 11:23:00,433
toffee,18,23856,1261,2020-06-26 13:01:00,404
toffee,18,21416,1132,2020-06-26 14:28:00,230
chocolate,34,20937,603,2020-06-26 14:51:00,236
toffee,18,25086,1326,2020-06-26 15:16:00,141
toffee,18,12713,672,2020-06-26 15:49:00,318
caramel,10,13618,1355,2020-06-26 17:28:00,144
caramel,10,3165,315,2020-06-26 18:22:00,312
caramel,10,5427,540,2020-06-26 19:43:00,69
dark_chocolate,34,37506,1089,2020-06-26 21:19:00,392
chocolate,34,30035,865,2020-06-26 22:49:00,242
chocolate,34,14930,430,2020-06-26 23:33:00,132
caramel,10,9970,992,2020-06-27 01:10:00,205
dark_chocolate,34,31789,923,2020-06-27 02:30:00,450
chocolate,34,28854,831,2020-06-27 04:09:00,225
dark_chocolate,34,18632,541,2020-06-27 05:45:00,488
chocolate,34,3993,115,2020-06-27 06:55:00,363
butter_creme,21,15836,730,2020-06-27 07:32:00,345
dark_chocolate,34,48528,1409,2020-06-27 08:38:00,361
caramel,10,9085,904,2020-06-27 09:45:00,46
butter_creme,21,28462,1312,2020-06-27 11:00:00,324
chocolate,34,18090,521,2020-06-27 12:10:00,480
caramel,10,15056,1498,2020-06-27 12:32:00,57
chocolate,34,48472,1396,2020-06-27 13:06:00,255
butter_creme,21,12972,598,2020-06-27 13:30:00,339
dark_chocolate,34,50456,1465,2020-06-27 15:02:00,193
butter_creme,21,23429,1080,2020-06-27 15:02:00,411
caramel,10,11608,1155,2020-06-27 15:23:00,249
toffee,18,4805,254,2020-06-27 16:54:00,455
toffee,18,25218,1333,2020-06-27 17:08:00,429
butter_creme,21,4946,228,2020-06-27 17:56:00,280
butter_creme,21,3080,142,2020-06-27 19:03:00,499
dark_chocolate,34,50181,1457,2020-06-27 19:49:00,323
toffee,18,10613,561,2020-06-27 20:05:00,218
butter_creme,21,3644,168,2020-06-27 21:12:00,58
butter_creme,21,10912,503,2020-06-27 22:22:00,155
caramel,10,11859,1180,2020-06-27 22:25:00,187
toffee,18,17613,931,2020-06-27 22:48:00,425
caramel,10,2462,245,2020-06-27 23:32:00,235
toffee,18,20905,1105,2020-06-27 23:41:00,291
toffee,18,832,44,2020-06-28 00:48:00,108
caramel,10,12804,1274,2020-06-28 02:08:00,308
caramel,10,6633,660,2020-06-28 02:40:00,490
caramel,10,1708,170,2020-06-28 04:14:00,409
chocolate,34,20521,591,2020-06-28 04:28:00,416
dark_chocolate,34,13053,379,2020-06-28 05:16:00,4
caramel,10,140,14,2020-06-28 06:49:00,306
toffee,18,18143,959,2020-06-28 07:56:00,381
dark_chocolate,34,27553,800,2020-06-28 09:10:00,327
butter_creme,21,32106,1480,2020-06-28 10:11:00,35
caramel,10,150,15,2020-06-28 10:20:00,471
butter_creme,21,23234,1071,2020-06-28 10:37:00,323
chocolate,34,43056,1240,2020-06-28 11:04:00,150
caramel,10,9487,944,2020-06-28 11:59:00,387
dark_chocolate,34,27208,790,2020-06-28 12:39:00,375
dark_chocolate,34,26313,764,2020-06-28 13:39:00,249
toffee,18,26108,1380,2020-06-28 14:36:00,124
butter_creme,21,26423,1218,2020-06-28 15:45:00,483
toffee,18,24254,1282,2020-06-28 16:08:00,302
chocolate,34,11423,329,2020-06-28 17:41:00,48
chocolate,34,44514,1282,2020-06-28 19:04:00,269
chocolate,34,37569,1082,2020-06-28 19:21:00,91
caramel,10,180,18,2020-06-28 20:19:00,421
caramel,10,11075,1102,2020-06-28 20:34:00,494
caramel,10,3457,344,2020-06-28 21:52:00,88
chocolate,34,13784,397,2020-06-28 22:18:00,345
toffee,18,20716,1095,2020-06-28 22:26:00,411
butter_creme,21,21585,995,2020-06-28 23:04:00,396
dark_chocolate,34,23523,683,2020-06-28 23:43:00,375
toffee,18,5145,272,2020-06-28 23:44:00,263
butter_creme,21,26097,1203,2020-06-29 00:33:00,201
caramel,10,8904,886,2020-06-29 01:23:00,411
toffee,18,27016,1428,2020-06-29 02:05:00,120
toffee,18,21018,1111,2020-06-29 03:39:00,124
dark_chocolate,34,12708,369,2020-06-29 04:53:00,269
dark_chocolate,34,7267,211,2020-06-29 06:07:00,404
caramel,10,9005,896,2020-06-29 07:15:00,356
chocolate,34,8750,252,2020-06-29 07:47:00,173
dark_chocolate,34,45635,1325,2020-06-29 09:03:00,46
chocolate,34,33298,959,2020-06-29 09:37:00,106
butter_creme,21,30783,1419,2020-06-29 10:08:00,87
caramel,10,8884,884,2020-06-29 10:36:00,94
butter_creme,21,16075,741,2020-06-29 11:27:00,424
dark_chocolate,34,26761,777,2020-06-29 12:16:00,368
butter_creme,21,26835,1237,2020-06-29 12:24:00,335
dark_chocolate,34,45531,1322,2020-06-29 13:25:00,98
butter_creme,21,6811,314,2020-06-29 14:31:00,284
chocolate,34,37743,1087,2020-06-29 15:06:00,75
butter_creme,21,21346,984,2020-06-29 16:16:00,336
chocolate,34,22326,643,2020-06-29 17:24:00,129
toffee,18,23251,1229,2020-06-29 18:41:00,47
caramel,10,1628,162,2020-06-29 19:28:00,203
caramel,10,11900,1184,2020-06-29 20:02:00,468
dark_chocolate,34,19735,573,2020-06-29 21:24:00,328
dark_chocolate,34,17565,510,2020-06-29 21:43:00,490
butter_creme,21,27008,1245,2020-06-29 22:37:00,381
chocolate,34,45417,1308,2020-06-29 22:55:00,132
caramel,10,3738,372,2020-06-29 23:39:00,270
chocolate,34,27014,778,2020-06-30 00:51:00,226
chocolate,34,28576,823,2020-06-30 01:27:00,420
chocolate,34,47639,1372,2020-06-30 01:50:00,295
dark_chocolate,34,16084,467,2020-06-30 02:00:00,219
chocolate,34,23229,669,2020-06-30 03:32:00,157
chocolate,34,6805,196,2020-06-30 03:34:00,448
dark_chocolate,34,29826,866,2020-06-30 04:48:00,269
dark_chocolate,34,34785,1010,2020-06-30 05:20:00,491
butter_creme,21,19394,894,2020-06-30 06:20:00,379
caramel,10,12704,1264,2020-06-30 07:37:00,351
chocolate,34,6979,201,2020-06-30 08:51:00,370
toffee,18,14000,740,2020-06-30 10:00:00,202
caramel,10,5025,500,2020-06-30 11:04:00,175
toffee,18,13735,726,2020-06-30 12:10:00,46
toffee,18,9345,494,2020-06-30 12:33:00,341
caramel,10,10161,1011,2020-06-30 12:40:00,374
caramel,10,1728,172,2020-06-30 12:49:00,283
dark_chocolate,34,5889,171,2020-06-30 13:25:00,406
toffee,18,21945,1160,2020-06-30 14:13:00,28
caramel,10,8673,863,2020-06-30 15:41:00,390
chocolate,34,48194,1388,2020-06-30 16:32:00,269
caramel,10,9377,933,2020-06-30 17:11:00,330
dark_chocolate,34,36714,1066,2020-06-30 17:29:00,285
dark_chocolate,34,47770,1387,2020-06-30 18:12:00,91
toffee,18,13602,719,2020-06-30 19:41:00,30
caramel,10,14091,1402,2020-06-30 21:08:00,117
caramel,10,2944,293,2020-06-30 21:55:00,234
butter_creme,21,24622,1135,2020-06-30 22:41:00,404
butter_creme,21,27963,1289,2020-07-01 00:16:00,79
caramel,10,4311,429,2020-07-01 00:36:00,51
toffee,18,23894,1263,2020-07-01 00:54:00,361
toffee,18,3140,166,2020-07-01 02:16:00,155
toffee,18,8154,431,2020-07-01 03:32:00,170
dark_chocolate,34,1239,36,2020-07-01 03:54:00,209
chocolate,34,31215,899,2020-07-01 04:25:00,113
butter_creme,21,12994,599,2020-07-01 05:09:00,119
toffee,18,8683,459,2020-07-01 06:40:00,135
dark_chocolate,34,4305,125,2020-07-01 07:29:00,218
dark_chocolate,34,34992,1016,2020-07-01 07:50:00,402
chocolate,34,28333,816,2020-07-01 08:07:00,65
toffee,18,7378,390,2020-07-01 08:21:00,100
dark_chocolate,34,7301,212,2020-07-01 08:56:00,233
dark_chocolate,34,29688,862,2020-07-01 10:19:00,132
dark_chocolate,34,49458,1436,2020-07-01 10:33:00,456
dark_chocolate,34,9953,289,2020-07-01 11:24:00,451
toffee,18,11313,598,2020-07-01 12:58:00,134
butter_creme,21,2169,100,2020-07-01 13:34:00,451
caramel,10,6452,642,2020-07-01 15:07:00,14
toffee,18,2175,115,2020-07-01 16:37:00,243
toffee,18,28170,1489,2020-07-01 17:21:00,315
chocolate,34,46493,1339,2020-07-01 18:46:00,180
butter_creme,21,23950,1104,2020-07-01 19:11:00,53
caramel,10,7115,708,2020-07-01 19:46:00,474
chocolate,34,15902,458,2020-07-01 20:12:00,276
toffee,18,19675,1040,2020-07-01 20:34:00,22
dark_chocolate,34,50525,1467,2020-07-01 22:07:00,303
butter_creme,21,27160,1252,2020-07-01 23:17:00,404
chocolate,34,8958,258,2020-07-01 23:47:00,377
caramel,10,4171,415,2020-07-02 01:13:00,311
chocolate,34,6041,174,2020-07-02 02:01:00,222
dark_chocolate,34,41192,1196,2020-07-02 03:10:00,74
dark_chocolate,34,33683,978,2020-07-02 03:47:00,252
dark_chocolate,34,51042,1482,2020-07-02 04:48:00,488
caramel,10,5216,519,2020-07-02 06:14:00,487
toffee,18,2781,147,2020-07-02 06:21:00,248
toffee,18,1645,87,2020-07-02 07:44:00,448
caramel,10,12955,1289,2020-07-02 09:10:00,294
butter_creme,21,1540,71,2020-07-02 10:48:00,42
chocolate,34,50208,1446,2020-07-02 11:51:00,242
butter_creme,21,8221,379,2020-07-02 13:30:00,433
chocolate,34,5173,149,2020-07-02 13:43:00,440
caramel,10,12271,1221,2020-07-02 15:21:00,451
butter_creme,21,11302,521,2020-07-02 16:39:00,317
butter_creme,21,30696,1415,2020-07-02 17:06:00,499
caramel,10,2311,230,2020-07-02 18:14:00,328
chocolate,34,35382,1019,2020-07-02 19:47:00,218
caramel,10,12955,1289,2020-07-02 19:59:00,363
toffee,18,17424,921,2020-07-02 20:35:00,491
caramel,10,6613,658,2020-07-02 20:46:00,375
chocolate,34,48264,1390,2020-07-02 22:20:00,47
chocolate,34,25034,721,2020-07-02 23:54:00,377
caramel,10,7588,755,2020-07-03 01:06:00,135
dark_chocolate,34,49595,1440,2020-07-03 01:37:00,310
dark_chocolate,34,44498,1292,2020-07-03 03:01:00,385
caramel,10,8834,879,2020-07-03 03:53:00,385
toffee,18,8437,446,2020-07-03 04:43:00,255
caramel,10,1326,132,2020-07-03 05:15:00,435
dark_chocolate,34,26829,779,2020-07-03 05:41:00,341
butter_creme,21,28462,1312,2020-07-03 05:55:00,328
toffee,18,9024,477,2020-07-03 06:26:00,72
caramel,10,8462,842,2020-07-03 06:30:00,33
toffee,18,14416,762,2020-07-03 07:01:00,247
chocolate,34,12222,352,2020-07-03 07:53:00,85
toffee,18,18427,974,2020-07-03 09:02:00,388
dark_chocolate,34,32994,958,2020-07-03 10:17:00,334
caramel,10,13447,1338,2020-07-03 11:49:00,92
chocolate,34,43576,1255,2020-07-03 12:12:00,360
dark_chocolate,34,37265,1082,2020-07-03 12:33:00,197
dark_chocolate,34,50801,1475,2020-07-03 13:20:00,116
chocolate,34,2326,67,2020-07-03 13:46:00,458
butter_creme,21,30371,1400,2020-07-03 15:10:00,185
chocolate,34,45486,1310,2020-07-03 16:03:00,304
caramel,10,6693,666,2020-07-03 16:15:00,149
butter_creme,21,32323,1490,2020-07-03 17:28:00,51
dark_chocolate,34,40744,1183,2020-07-03 18:58:00,182
toffee,18,8986,475,2020-07-03 19:36:00,311
chocolate,34,4444,128,2020-07-03 19:47:00,113
dark_chocolate,34,48183,1399,2020-07-03 20:17:00,12
caramel,10,7025,699,2020-07-03 20:30:00,179
chocolate,34,15382,443,2020-07-03 20:58:00,183
butter_creme,21,18808,867,2020-07-03 21:03:00,143
chocolate,34,19027,548,2020-07-03 22:37:00,347
chocolate,34,50521,1455,2020-07-03 23:36:00,388
butter_creme,21,19242,887,2020-07-03 23:44:00,261
caramel,10,271,27,2020-07-04 00:09:00,456
caramel,10,11397,1134,2020-07-04 00:52:00,419
caramel,10,8774,873,2020-07-04 02:18:00,141
dark_chocolate,34,46048,1337,2020-07-04 03:02:00,328
caramel,10,9769,972,2020-07-04 03:33:00,278
caramel,10,3266,325,2020-07-04 03:49:00,289
chocolate,34,24201,697,2020-07-04 03:54:00,471
chocolate,34,6423,185,2020-07-04 04:27:00,291
chocolate,34,45486,1310,2020-07-04 05:17:00,73
chocolate,34,12604,363,2020-07-04 06:06:00,228
chocolate,34,8020,231,2020-07-04 06:43:00,226
butter_creme,21,14426,665,2020-07-04 07:28:00,205
dark_chocolate,34,29895,868,2020-07-04 07:35:00,110
dark_chocolate,34,13742,399,2020-07-04 07:36:00,199
chocolate,34,18507,533,2020-07-04 08:25:00,61
butter_creme,21,8265,381,2020-07-04 09:22:00,98
caramel,10,6935,690,2020-07-04 10:58:00,420
toffee,18,14756,780,2020-07-04 11:41:00,194
chocolate,34,44514,1282,2020-07-04 13:09:00,240
caramel,10,2211,220,2020-07-04 14:37:00,485
caramel,10,7809,777,2020-07-04 15:37:00,285
dark_chocolate,34,998,29,2020-07-04 15:43:00,186
toffee,18,11275,596,2020-07-04 15:43:00,313
caramel,10,9668,962,2020-07-04 16:56:00,340
chocolate,34,48646,1401,2020-07-04 17:01:00,35
toffee,18,7605,402,2020-07-04 17:31:00,269
toffee,18,7037,372,2020-07-04 18:56:00,432
dark_chocolate,34,42156,1224,2020-07-04 19:11:00,28
caramel,10,8904,886,2020-07-04 19:53:00,255
toffee,18,2913,154,2020-07-04 20:56:00,221
dark_chocolate,34,28276,821,2020-07-04 22:00:00,439
toffee,18,26581,1405,2020-07-04 22:33:00,489
chocolate,34,30694,884,2020-07-04 23:19:00,68
caramel,10,9648,960,2020-07-05 00:27:00,433
chocolate,34,49583,1428,2020-07-05 01:25:00,315
butter_creme,21,15728,725,2020-07-05 02:04:00,51
toffee,18,2516,133,2020-07-05 02:45:00,384
caramel,10,6422,639,2020-07-05 03:11:00,269
chocolate,34,24409,703,2020-07-05 04:50:00,143
chocolate,34,5763,166,2020-07-05 06:25:00,204
chocolate,34,46007,1325,2020-07-05 07:47:00,249
chocolate,34,37118,1069,2020-07-05 09:08:00,418
caramel,10,14211,1414,2020-07-05 10:35:00,369
caramel,10,6975,694,2020-07-05 12:04:00,326
dark_chocolate,34,12020,349,2020-07-05 12:08:00,120
butter_creme,21,1995,92,2020-07-05 13:41:00,488
caramel,10,8382,834,2020-07-05 15:13:00,104
caramel,10,12633,1257,2020-07-05 16:00:00,43
chocolate,34,46111,1328,2020-07-05 17:22:00,434
chocolate,34,24791,714,2020-07-05 17:23:00,44
dark_chocolate,34,20113,584,2020-07-05 18:06:00,339
butter_creme,21,32388,1493,2020-07-05 18:10:00,196
dark_chocolate,34,30377,882,2020-07-05 19:37:00,192
caramel,10,6703,667,2020-07-05 20:45:00,239
butter_creme,21,12582,580,2020-07-05 20:57:00,369
toffee,18,16100,851,2020-07-05 22:16:00,92
dark_chocolate,34,723,21,2020-07-05 23:21:00,300
dark_chocolate,34,47116,1368,2020-07-06 00:12:00,308
caramel,10,6583,655,2020-07-06 01:08:00,374
chocolate,34,47917,1380,2020-07-06 01:30:00,383
toffee,18,28113,1486,2020-07-06 02:51:00,165
dark_chocolate,34,26692,775,2020-07-06 03:42:00,204
chocolate,34,16597,478,2020-07-06 04:37:00,198
caramel,10,7075,704,2020-07-06 05:25:00,34
caramel,10,13920,1385,2020-07-06 06:05:00,58
dark_chocolate,34,37437,1087,2020-07-06 06:43:00,415
toffee,18,12051,637,2020-07-06 07:38:00,267
toffee,18,10727,567,2020-07-06 08:05:00,461
toffee,18,6148,325,2020-07-06 08:18:00,27
dark_chocolate,34,14672,426,2020-07-06 09:31:00,175
dark_chocolate,34,6302,183,2020-07-06 10:09:00,88
dark_chocolate,34,33890,984,2020-07-06 10:20:00,74
dark_chocolate,34,7990,232,2020-07-06 11:50:00,450
butter_creme,21,14383,663,2020-07-06 12:01:00,75
butter_creme,21,3969,183,2020-07-06 12:15:00,144
toffee,18,15494,819,2020-07-06 12:27:00,447
caramel,10,2743,273,2020-07-06 13:51:00,166
butter_creme,21,00,0,2020-07-06 14:40:00,80
chocolate,34,31979,921,2020-07-06 15:06:00,253
caramel,10,2944,293,2020-07-06 16:03:00,439
chocolate,34,19548,563,2020-07-06 16:14:00,304
butter_creme,21,9458,436,2020-07-06 16:19:00,407
caramel,10,7769,773,2020-07-06 17:12:00,416
toffee,18,15627,826,2020-07-06 18:37:00,490
chocolate,34,30035,865,2020-07-06 19:55:00,155
dark_chocolate,34,41743,1212,2020-07-06 20:36:00,345
chocolate,34,13923,401,2020-07-06 21:08:00,307
butter_creme,21,18396,848,2020-07-06 22:33:00,23
chocolate,34,4027,116,2020-07-06 23:29:00,43
caramel,10,5115,509,2020-07-07 01:02:00,93
toffee,18,22589,1194,2020-07-07 02:11:00,78
toffee,18,16175,855,2020-07-07 03:14:00,386
toffee,18,22097,1168,2020-07-07 03:54:00,130
toffee,18,21132,1117,2020-07-07 05:10:00,375
toffee,18,25786,1363,2020-07-07 06:44:00,205
dark_chocolate,34,42879,1245,2020-07-07 07:14:00,100
toffee,18,7472,395,2020-07-07 07:15:00,179
dark_chocolate,34,3926,114,2020-07-07 08:28:00,326
caramel,10,11729,1167,2020-07-07 09:29:00,25
toffee,18,28189,1490,2020-07-07 10:36:00,335
butter_creme,21,23472,1082,2020-07-07 11:44:00,499
toffee,18,25616,1354,2020-07-07 13:19:00,254
toffee,18,17745,938,2020-07-07 14:30:00,202
toffee,18,18445,975,2020-07-07 14:31:00,315
toffee,18,5467,289,2020-07-07 15:24:00,431
toffee,18,9667,511,2020-07-07 15:25:00,228
chocolate,34,12951,373,2020-07-07 16:17:00,15
dark_chocolate,34,11779,342,2020-07-07 16:34:00,112
caramel,10,9658,961,2020-07-07 17:36:00,17
butter_creme,21,14578,672,2020-07-07 18:10:00,59
chocolate,34,18576,535,2020-07-07 18:15:00,376
butter_creme,21,9089,419,2020-07-07 18:56:00,115
chocolate,34,14861,428,2020-07-07 20:13:00,184
butter_creme,21,2321,107,2020-07-07 20:54:00,396
chocolate,34,31493,907,2020-07-07 21:06:00,461
toffee,18,1986,105,2020-07-07 21:48:00,176
toffee,18,11691,618,2020-07-07 22:23:00,366
caramel,10,2562,255,2020-07-07 23:58:00,111
dark_chocolate,34,6061,176,2020-07-08 01:08:00,338
butter_creme,21,31759,1464,2020-07-08 01:13:00,141
toffee,18,14113,746,2020-07-08 01:55:00,213
butter_creme,21,10326,476,2020-07-08 02:05:00,377
chocolate,34,13715,395,2020-07-08 02:54:00,325
butter_creme,21,20305,936,2020-07-08 03:51:00,105
dark_chocolate,34,13535,393,2020-07-08 05:13:00,303
dark_chocolate,34,41570,1207,2020-07-08 06:30:00,74
toffee,18,5202,275,2020-07-08 07:44:00,465
butter_creme,21,27789,1281,2020-07-08 08:33:00,72
chocolate,34,33646,969,2020-07-08 09:40:00,262
butter_creme,21,8677,400,2020-07-08 10:05:00,402
chocolate,34,48958,1410,2020-07-08 10:54:00,327
chocolate,34,3333,96,2020-07-08 11:42:00,258
dark_chocolate,34,1997,58,2020-07-08 13:08:00,214
chocolate,34,19652,566,2020-07-08 13:39:00,30
butter_creme,21,2711,125,2020-07-08 14:29:00,353
dark_chocolate,34,20079,583,2020-07-08 15:27:00,458
dark_chocolate,34,34407,999,2020-07-08 16:00:00,484
caramel,10,13890,1382,2020-07-08 17:12:00,411
toffee,18,8002,423,2020-07-08 18:32:00,272
butter_creme,21,4447,205,2020-07-08 19:39:00,497
caramel,10,3125,311,2020-07-08 21:15:00,116
dark_chocolate,34,25693,746,2020-07-08 22:47:00,19
butter_creme,21,13081,603,2020-07-08 23:27:00,204
chocolate,34,49375,1422,2020-07-08 23:54:00,240
dark_chocolate,34,26416,767,2020-07-09 01:15:00,498
chocolate,34,104,3,2020-07-09 01:46:00,61
dark_chocolate,34,48183,1399,2020-07-09 02:35:00,256
dark_chocolate,34,3650,106,2020-07-09 02:45:00,334
toffee,18,23573,1246,2020-07-09 02:56:00,465
dark_chocolate,34,21422,622,2020-07-09 03:32:00,281
toffee,18,27602,1459,2020-07-09 04:46:00,74
chocolate,34,35035,1009,2020-07-09 05:13:00,70
chocolate,34,13125,378,2020-07-09 06:14:00,321
chocolate,34,28229,813,2020-07-09 07:40:00,277
butter_creme,21,7549,348,2020-07-09 07:57:00,368
butter_creme,21,13493,622,2020-07-09 09:36:00,184
dark_chocolate,34,25107,729,2020-07-09 09:37:00,14
butter_creme,21,12604,581,2020-07-09 11:04:00,21
dark_chocolate,34,1790,52,2020-07-09 12:37:00,269
butter_creme,21,10521,485,2020-07-09 13:37:00,413
butter_creme,21,25902,1194,2020-07-09 14:55:00,341
caramel,10,9608,956,2020-07-09 15:51:00,241
chocolate,34,34514,994,2020-07-09 16:19:00,134
chocolate,34,5416,156,2020-07-09 17:10:00,399
butter_creme,21,10413,480,2020-07-09 17:47:00,194
toffee,18,6205,328,2020-07-09 18:49:00,105
caramel,10,11779,1172,2020-07-09 20:15:00,88
toffee,18,20772,1098,2020-07-09 20:49:00,263
caramel,10,13699,1363,2020-07-09 22:18:00,109
toffee,18,16951,896,2020-07-09 22:35:00,400
chocolate,34,26250,756,2020-07-09 23:31:00,265
dark_chocolate,34,39435,1145,2020-07-10 00:39:00,150
caramel,10,11206,1115,2020-07-10 01:27:00,190
